credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,years.with.cr.line
1,credit_card,0.0894,190.63,10.6454249,18.23,722,4836,62.0,3,0,0,0,16.016427104722794
1,major_purchase,0.1218,266.4,10.71441777,0.8,747,150,10.0,2,0,0,0,13.059548254620124
1,debt_consolidation,0.16,682.06,11.77528973,12.6,672,8907,26.7,3,1,0,0,13.062400183436004
1,debt_consolidation,0.1218,666.0,11.00209984,24.86,727,38980,69.2,0,0,0,0,14.209559663244354
1,debt_consolidation,0.1496,866.16,11.51292546,17.24,702,30438,79.4,0,0,0,0,11.416951860369611
1,small_business,0.1635,847.9,11.91839057,14.45,717,3539,36.5,1,0,0,1,5.212981976728268
1,debt_consolidation,0.0859,316.11,10.54534144,23.34,752,9527,44.7,0,0,0,0,9.040383299110198
1,credit_card,0.1148,263.75,11.03488966,18.66,722,17559,49.9,0,0,0,0,9.034907597535934
1,debt_consolidation,0.1114,492.06,10.82972862,20.29,757,22458,37.0,0,0,0,0,8.952772073921972
1,debt_consolidation,0.1114,328.04,11.00209984,17.18,732,12581,67.3,1,0,0,0,10.677618069815194
1,all_other,0.0894,222.41,11.69524702,9.44,727,7124,31.0,0,0,0,0,11.006160164271048
1,major_purchase,0.1392,102.42,11.04292184,4.63,667,900,19.6,2,0,0,1,20.53399498151951
1,small_business,0.1565,874.66,11.73606902,0.04,762,2668,76.2,1,0,0,0,19.630390143737166
1,debt_consolidation,0.1253,602.4,11.35040654,18.96,727,59861,92.2,0,0,0,0,17.82340862422998
1,home_improvement,0.0774,140.49,11.1927202,17.85,757,20362,19.6,0,1,0,0,23.176020991101982
1,debt_consolidation,0.1287,840.83,11.33857208,8.64,712,29535,75.7,0,0,0,0,10.434063427789185
1,credit_card,0.0774,202.93,10.30895266,17.68,752,4301,37.7,0,0,0,0,16.673511293634498
1,small_business,0.167,532.53,11.22524339,20.4,697,25417,83.1,0,0,0,0,10.264316678986996
1,debt_consolidation,0.1635,229.64,11.08214255,11.41,672,7453,95.6,0,0,1,0,8.131530915811089
1,credit_card,0.1322,540.81,11.29836745,19.91,707,15171,36.1,0,1,0,0,17.336185262149215
1,debt_consolidation,0.0894,476.58,10.04498711,10.1,772,8264,23.7,0,0,0,0,15.4415925174538
1,all_other,0.074,155.3,10.81977828,3.17,792,4432,6.8,0,0,0,0,20.451859457905545
1,debt_consolidation,0.1531,696.31,11.69524702,9.1,682,20249,93.3,0,0,0,0,13.141797856262835
1,debt_consolidation,0.1322,676.02,11.08980542,9.07,707,15389,81.0,0,0,0,0,8.377937486652977
1,all_other,0.0894,95.32,12.07254125,17.22,722,72814,56.0,1,0,0,0,19.301962127310063
1,debt_consolidation,0.1183,497.01,11.00209984,10.44,732,5011,38.5,0,0,0,0,8.873374401095141
1,all_other,0.0774,168.59,10.42228135,23.88,747,2534,22.2,2,0,0,0,6.8172484599589325
1,major_purchase,0.1148,79.13,10.40411131,21.49,717,3992,67.7,0,0,0,0,4.030116358658453
1,major_purchase,0.0774,124.88,11.26446411,7.17,792,168,0.7,0,0,0,0,17.412845084188913
1,all_other,0.1253,40.16,9.655026193,23.69,707,7826,70.5,1,0,0,0,7.063769108829569
1,major_purchase,0.074,62.12,10.91508846,1.88,767,2796,9.3,1,0,0,0,15.526465891854896
1,credit_card,0.16,773.47,11.9511804,19.9,697,72951,97.7,0,0,0,0,20.287588410677618
1,debt_consolidation,0.1183,546.71,10.96337634,17.44,727,24351,66.2,1,0,0,0,13.388204427104723
1,debt_consolidation,0.1287,403.6,11.00209984,12.48,692,12558,62.2,1,0,0,0,5.092516542094455
1,home_improvement,0.1114,492.06,11.98292909,8.75,772,6065,41.6,4,0,0,0,15.4415925174538
1,debt_consolidation,0.0859,278.17,11.10495723,14.29,767,12657,8.6,1,0,0,0,14.127424139630392
1,home_improvement,0.0774,312.19,11.12726298,1.71,802,6077,24.6,0,0,0,0,20.36972393429158
1,credit_card,0.1148,428.59,11.51292546,5.24,732,27294,44.8,0,0,0,0,11.006160164271048
1,debt_consolidation,0.1565,419.84,12.15477935,8.21,672,33266,92.9,0,0,0,0,9.938398357289527
1,major_purchase,0.1357,326.1,10.24281286,4.66,682,3288,35.0,1,0,0,0,6.242413872689938
1,all_other,0.1114,183.7,11.15625052,13.37,722,436,7.4,0,0,0,0,9.938398357289527
1,all_other,0.1392,153.62,10.30895266,24.6,672,1355,36.6,2,0,0,0,7.069244810403833
1,debt_consolidation,0.0859,193.62,11.02451344,10.21,747,6775,22.0,0,0,0,0,9.117157199178644
1,credit_card,0.0894,349.49,10.82774645,22.38,762,8694,54.0,4,0,0,0,26.11647273648186
1,credit_card,0.1322,302.52,10.57131693,22.12,682,18610,40.0,0,0,0,1,20.698151950718685
1,debt_consolidation,0.1287,504.5,11.52698615,14.07,702,18213,55.5,0,1,0,0,14.86652977412731
1,credit_card,0.1287,403.6,11.1188453,7.15,697,14079,70.0,0,0,0,0,22.176705453798768
1,debt_consolidation,0.167,142.01,9.574983486,0.0,662,0,0.0,0,4,0,0,4.9281314168377826
1,home_improvement,0.1114,426.45,11.77528973,12.15,747,35398,70.5,0,0,0,0,26.036960985626283
1,debt_consolidation,0.1357,339.69,10.91508846,18.22,682,16121,39.1,0,0,0,1,12.156171572895278
1,credit_card,0.1183,497.01,11.08214255,13.79,722,9941,45.4,0,0,0,0,12.895277207392198
1,debt_consolidation,0.1565,279.89,10.75149944,15.52,662,11310,63.5,2,0,0,0,11.252680813141685
1,debt_consolidation,0.1183,265.08,10.81154448,10.79,707,2843,26.1,2,1,0,1,11.827515400410677
1,educational,0.1183,258.45,11.35927299,8.82,757,3811,5.8,0,0,0,0,8.139744468172484
1,debt_consolidation,0.1287,210.21,10.27505111,23.26,692,12082,82.2,1,1,0,1,10.34919005338809
1,debt_consolidation,0.1322,270.41,10.26813067,14.92,697,7054,91.6,0,0,0,0,7.975359342915811
1,all_other,0.0774,46.83,11.15008872,4.36,737,1991,28.9,1,0,0,0,7.885010266940451
1,debt_consolidation,0.1426,240.15,11.08214255,11.13,672,6227,89.0,1,0,0,0,9.199292722792608
1,all_other,0.1183,198.81,11.45924237,5.38,707,1839,13.3,0,1,0,0,10.184919006160165
1,all_other,0.0859,252.89,10.75790288,9.45,752,10887,41.4,2,0,0,0,17.905544147843944
1,small_business,0.167,275.14,10.16585182,19.52,697,10634,71.5,0,0,0,1,4.517567876796715
1,all_other,0.1253,334.67,9.980448594,4.72,727,2638,11.5,2,0,0,0,3.285535022587269
1,debt_consolidation,0.1496,467.71,11.46813728,16.49,692,21881,96.4,1,0,0,0,16.180812229979466
1,all_other,0.0894,47.66,10.59663473,9.6,712,193,7.4,0,0,0,1,7.145904632443532
1,debt_consolidation,0.1253,811.56,11.8493977,20.28,722,60713,62.5,1,0,0,0,14.784394250513348
1,debt_consolidation,0.1287,285.89,10.61043901,10.36,687,3934,52.5,1,0,1,0,7.556582250513347
1,debt_consolidation,0.0894,406.68,10.4341158,0.18,817,306,0.5,0,0,0,0,14.872005475701574
1,all_other,0.1253,133.87,10.55581274,22.31,707,3122,56.8,0,0,0,0,3.9425051334702257
1,credit_card,0.1218,283.05,10.79957558,7.08,707,7679,80.0,0,0,0,0,8.788501026694044
1,all_other,0.1114,328.04,11.8493977,8.1,742,17930,0.0,3,0,0,0,13.79876796714579
1,all_other,0.1114,131.22,11.05089001,10.29,717,2787,30.3,3,0,0,0,11.827515400410677
1,small_business,0.1635,482.25,10.40426284,7.89,702,11209,66.7,1,0,0,1,9.609970340862423
1,home_improvement,0.1392,512.06,11.53329656,13.1,682,8785,37.4,1,0,0,0,31.62217659137577
1,debt_consolidation,0.0894,95.32,10.6454249,10.29,717,6349,31.6,0,0,0,0,6.078142825462012
1,debt_consolidation,0.0894,127.09,10.49127422,2.77,762,3969,19.7,0,0,0,0,7.392311203285421
1,all_other,0.1287,67.27,10.54534144,17.21,677,2360,59.0,0,3,0,0,7.063655030800821
1,debt_consolidation,0.1322,676.02,11.48612964,23.86,707,27879,78.3,1,0,0,0,13.935660506502396
1,home_improvement,0.1461,517.13,11.95761129,7.83,682,6618,30.5,2,0,0,0,15.68788501026694
1,credit_card,0.0894,190.63,11.34568955,0.0,737,0,0.0,1,0,0,0,5.930184804928132
1,debt_consolidation,0.0774,312.19,11.35040654,0.17,777,2994,9.5,0,0,0,0,17.987679671457904
1,debt_consolidation,0.1322,338.01,10.59663473,15.21,692,9538,43.8,0,0,0,0,5.749486652977413
1,home_improvement,0.1183,828.35,11.88446833,5.54,777,311,0.4,1,0,0,0,28.172598685831623
1,credit_card,0.0859,316.11,11.49799455,4.46,757,37334,55.4,0,0,0,0,14.461441935660508
1,debt_consolidation,0.1218,199.8,10.96819829,13.9,727,4563,67.1,0,0,0,0,12.97741273100616
1,small_business,0.1774,612.36,11.07906088,14.13,687,20429,66.1,2,0,0,1,15.739904175222451
1,all_other,0.1392,119.48,10.30895266,5.36,692,3162,73.5,1,0,0,0,7.31291353045859
1,all_other,0.0894,444.81,11.76107378,4.48,757,5615,8.9,0,0,0,0,16.969199178644764
1,credit_card,0.1461,861.88,11.53718872,17.76,707,25478,65.3,0,1,0,0,24.39436459137577
1,debt_consolidation,0.1148,296.72,10.37349118,11.36,747,16021,30.6,1,0,0,1,10.184919006160165
1,all_other,0.0859,158.06,10.99406767,20.32,742,6673,32.4,0,0,0,0,10.924024640657084
1,debt_consolidation,0.1531,188.01,9.798127037,11.33,677,3600,94.7,0,0,0,0,4.681724845995893
1,debt_consolidation,0.1218,832.5,13.47019937,2.26,747,24361,84.3,0,0,0,0,16.098676706365506
1,debt_consolidation,0.1287,168.17,10.42228135,13.14,702,11154,86.5,1,0,1,0,21.10894364681725
1,home_improvement,0.074,62.12,10.69194491,4.53,787,706,1.4,1,0,0,0,13.059548254620124
1,major_purchase,0.0774,124.88,10.25765937,17.64,767,611,6.9,1,0,0,0,15.359456993839837
1,home_improvement,0.0894,190.63,10.81977828,15.7,737,55,0.6,3,0,0,1,8.542208533880903
1,credit_card,0.0788,206.45,11.1844214,9.62,732,11589,20.8,0,1,0,0,14.050650239561945
1,debt_consolidation,0.1531,217.6,10.1266311,13.73,712,1988,99.4,0,0,0,0,9.609970340862423
1,all_other,0.0859,158.06,11.00209984,22.08,772,2930,20.1,5,0,0,0,16.59148984804928
1,debt_consolidation,0.1357,475.56,10.77895629,8.8,702,11284,94.8,0,0,0,0,15.605863564681727
1,debt_consolidation,0.1148,824.22,11.28978191,9.9,777,30928,63.0,2,0,0,0,16.75564681724846
1,debt_consolidation,0.1287,201.8,10.59663473,3.45,697,3733,58.3,2,0,0,0,4.353296829568788
1,debt_consolidation,0.0894,305.01,10.87804719,18.41,742,9571,31.1,3,1,0,0,11.088409765913758
1,all_other,0.0859,252.89,10.54534144,0.95,812,255,0.6,1,0,0,0,26.77618069815195
1,home_improvement,0.0894,317.72,11.08214255,15.05,742,37471,61.9,1,0,0,0,18.234200320328544
1,credit_card,0.1459,413.58,11.72803684,15.36,672,30232,67.3,0,2,0,0,20.83504449007529
1,home_improvement,0.1392,827.82,11.77528973,2.06,757,6834,30.4,5,0,0,1,26.858316221765914
1,all_other,0.0894,317.72,11.0744205,10.33,742,14880,58.0,2,0,0,0,9.938398357289527
1,all_other,0.1253,267.74,11.05089001,1.81,697,4676,47.2,1,0,0,0,9.938398357289527
1,debt_consolidation,0.1218,479.52,10.23995979,0.0,787,0,0.0,3,0,0,0,13.306068903490761
1,debt_consolidation,0.1114,295.24,10.89673933,17.47,732,19109,38.0,2,0,0,0,19.54836869815195
1,home_improvement,0.0894,133.45,11.40756495,19.24,727,15366,50.9,3,0,0,0,11.499087383983573
1,all_other,0.0894,285.95,10.69194491,8.97,747,4051,13.6,1,0,0,0,10.696897103353868
1,all_other,0.1426,171.53,11.60823564,17.64,667,54165,75.0,1,1,0,0,14.62023728131417
1,home_improvement,0.1322,169.01,11.60823564,15.4,692,53761,92.1,2,0,0,1,10.51893680219028
1,all_other,0.1426,222.99,9.980448594,15.17,707,1855,23.2,0,0,0,0,4.024640657084189
1,major_purchase,0.0894,317.72,10.87804719,13.09,737,3706,11.2,1,0,0,0,6.242413872689938
1,debt_consolidation,0.1322,253.51,11.5228758,22.22,687,33465,89.3,2,0,0,0,18.72689938398357
1,debt_consolidation,0.1114,32.81,9.169518377,4.38,747,486,21.0,0,0,0,0,3.449806069815195
1,debt_consolidation,0.1148,501.13,10.77895629,24.13,757,6212,49.7,2,0,0,0,22.02053388090349
1,debt_consolidation,0.0859,316.11,10.95960979,8.31,757,20627,21.9,0,0,0,0,23.08019621355236
1,debt_consolidation,0.1496,259.84,10.13459927,5.38,687,5385,58.5,1,0,0,0,3.121263975359343
1,all_other,0.1426,411.67,10.3859137,5.33,692,5917,61.0,3,0,0,0,3.526465891854894
1,debt_consolidation,0.1774,144.09,10.71441777,14.04,667,3082,99.4,0,0,0,0,8.936344969199178
1,all_other,0.0894,540.12,11.69524702,2.19,777,63646,9.8,1,0,0,0,11.006160164271048
1,debt_consolidation,0.1218,807.53,11.57988293,17.65,742,81940,35.3,0,0,0,0,25.626283367556468
1,debt_consolidation,0.1114,278.83,10.25765937,24.63,727,9193,28.5,0,0,0,0,21.930184804928132
1,small_business,0.1496,866.13,11.43171541,0.47,772,3910,6.5,3,0,0,0,12.074036049281315
1,debt_consolidation,0.0894,324.07,10.91508846,8.47,737,13041,39.0,1,0,0,0,15.68788501026694
1,credit_card,0.1114,472.38,12.20607265,9.68,737,29411,59.3,3,0,0,0,20.88158795345654
1,small_business,0.1531,678.9,11.40756495,15.89,792,34039,1.6,4,0,0,0,44.76386036960986
1,debt_consolidation,0.0774,109.27,11.08214255,9.42,742,2087,9.8,0,0,0,0,7.638603696098563
1,debt_consolidation,0.1392,136.55,10.71441777,15.76,672,4007,54.9,1,0,0,0,14.04517453798768
1,debt_consolidation,0.1114,367.4,10.46310334,10.8,732,10631,36.9,3,0,0,1,10.431325577002053
1,all_other,0.1253,240.96,10.62132735,13.61,722,8250,93.7,2,0,0,0,7.310175679671458
1,credit_card,0.1183,397.61,10.71441777,20.69,737,9078,68.8,0,0,0,0,9.363563770020534
1,credit_card,0.1183,99.41,10.96819829,19.31,697,13660,79.0,1,0,0,0,17.659137577002053
1,credit_card,0.1253,585.67,10.52492389,20.85,722,15859,78.6,0,0,0,0,13.560689026694046
1,credit_card,0.1114,196.83,10.59663473,24.1,717,4136,52.4,0,0,0,0,12.97741273100616
1,small_business,0.167,532.53,11.00584283,2.11,742,4949,0.0,1,0,0,1,3.452543920602327
1,all_other,0.0894,103.26,10.71441777,6.13,747,4708,43.2,1,0,0,1,5.59354323613963
1,debt_consolidation,0.1218,199.8,10.08580911,9.65,747,3380,31.9,4,0,0,1,10.1027834825462
1,debt_consolidation,0.1385,818.5,10.66895539,13.7,722,12606,88.2,0,0,0,0,26.28348163449692
1,all_other,0.0774,93.66,10.08580911,24.55,742,20594,38.3,0,0,0,0,14.291695186858318
1,home_improvement,0.1114,393.65,11.42954386,12.52,752,25245,53.3,4,0,0,0,13.470339950718687
1,debt_consolidation,0.1357,305.72,10.41331268,11.14,682,3279,41.0,0,0,0,0,10.759753593429158
1,all_other,0.1426,102.92,9.729134165,12.21,672,1772,73.8,0,0,0,0,10.020533880903491
1,small_business,0.167,168.64,10.34817337,18.27,687,14940,40.8,0,0,0,1,4.471024413415469
1,home_improvement,0.0894,305.01,11.22524339,18.19,742,11361,35.0,2,1,0,0,13.637234770704996
1,debt_consolidation,0.1531,348.16,10.42821608,15.02,667,8556,44.3,1,0,0,0,6.488820443531828
1,credit_card,0.0894,476.58,11.53272809,7.31,797,19412,32.5,0,0,0,0,19.876796714579054
1,credit_card,0.1426,483.72,10.858999,20.91,722,42613,98.4,1,0,0,1,17.412845084188913
1,debt_consolidation,0.0894,158.86,10.34174248,16.41,727,1877,10.3,1,0,0,0,9.117157199178644
1,credit_card,0.1426,274.45,11.15625052,18.48,672,7862,71.5,0,0,0,0,17.905544147843944
1,debt_consolidation,0.0859,173.86,10.91508846,14.97,742,11484,12.5,0,1,0,0,19.137691080082135
1,debt_consolidation,0.1322,676.02,10.81977828,10.44,712,22576,82.7,3,0,0,0,15.1129363449692
1,debt_consolidation,0.1218,666.0,11.01862914,12.96,727,28404,74.7,1,0,0,0,13.0706137357974
1,home_improvement,0.1287,282.52,11.75194237,16.36,687,26040,60.8,1,0,0,0,9.69199178644764
1,all_other,0.1253,502.0,11.02026715,16.56,712,8109,59.6,0,0,0,0,5.9958932238193015
1,debt_consolidation,0.1357,441.6,10.42821608,21.76,692,24127,70.5,3,0,0,0,18.562742414784395
1,major_purchase,0.1531,389.94,10.66914142,21.85,667,10677,55.0,1,0,0,0,7.608601415468857
1,debt_consolidation,0.1322,540.81,11.11266399,11.94,702,13264,62.3,1,0,0,0,13.79876796714579
1,major_purchase,0.1322,331.25,10.98189713,5.88,687,9972,35.9,3,0,1,0,7.323864933607118
1,educational,0.1148,280.24,9.862665558,14.06,717,3317,62.6,0,0,0,0,7.8028747433264884
1,debt_consolidation,0.0859,221.28,11.51292546,11.18,737,73196,16.6,2,0,0,0,17.57711613141684
1,debt_consolidation,0.1531,334.23,10.83958091,5.81,662,3125,32.6,0,2,0,0,5.256787589322382
1,major_purchase,0.074,124.24,10.49127422,10.43,777,2063,12.1,0,0,0,0,9.445699293634497
1,credit_card,0.1461,86.19,11.08214132,15.23,662,4763,78.1,2,0,1,0,10.924024640657084
1,debt_consolidation,0.1531,557.05,11.15625052,20.64,677,11725,54.8,1,0,0,1,4.9281314168377826
1,major_purchase,0.0859,221.28,10.91508846,6.09,757,4360,29.3,0,0,0,0,10.039698836413416
1,debt_consolidation,0.1565,699.73,10.95954023,4.88,682,8436,87.9,0,0,0,0,8.624344057494866
1,debt_consolidation,0.1426,205.84,11.21946674,14.05,667,3407,48.7,2,5,0,0,25.29785535112936
1,debt_consolidation,0.16,506.27,11.31938926,12.74,662,35174,69.4,3,0,0,0,12.895277207392198
1,small_business,0.1947,184.49,11.69524702,9.35,707,2379,40.3,1,0,0,0,11.663244353182751
1,debt_consolidation,0.1148,329.69,10.74194646,9.75,717,8368,66.9,1,0,0,0,12.320442620123204
1,debt_consolidation,0.1253,502.0,10.46310334,12.03,707,11197,53.3,0,0,1,0,12.813141683778234
1,all_other,0.0859,94.84,11.25480219,15.92,727,16116,67.7,2,0,0,0,11.745379876796715
1,debt_consolidation,0.1392,477.92,11.21182037,21.91,682,14200,42.8,1,2,0,0,19.165069587953457
1,all_other,0.1148,395.63,11.69524702,1.01,772,1957,12.1,1,0,0,0,9.774127310061601
1,debt_consolidation,0.1218,176.49,11.01224817,20.73,697,13313,31.3,0,0,0,0,12.156171572895278
1,all_other,0.1878,803.99,10.55581274,9.69,662,12863,37.9,1,0,0,0,3.531941593429158
1,debt_consolidation,0.1426,754.73,11.00209984,21.34,702,35236,69.1,2,0,0,0,9.199292722792608
1,debt_consolidation,0.1183,157.39,10.49127422,21.8,702,28450,75.7,2,0,0,0,5.831622176591376
1,all_other,0.1183,331.34,10.7623822,9.66,792,444,0.9,3,0,0,0,27.351243441478438
1,debt_consolidation,0.1253,381.52,10.95080655,13.64,702,18252,60.8,1,0,0,0,10.34919005338809
1,home_improvement,0.1253,811.56,12.32385568,12.7,727,121563,26.6,1,0,0,0,24.640657084188913
1,all_other,0.1287,50.45,11.00209984,8.52,677,1506,37.6,0,2,0,0,24.14795802053388
1,credit_card,0.1183,99.41,11.32659589,11.71,697,17900,64.9,1,0,0,0,21.683778234086244
1,home_improvement,0.1253,585.67,11.21182037,23.35,727,13042,52.2,0,0,0,0,15.93429158110883
1,credit_card,0.1496,242.52,11.26446411,2.64,667,54727,89.2,0,0,0,0,10.020533880903491
1,debt_consolidation,0.074,46.59,10.54534144,0.69,747,1125,16.5,1,0,0,0,7.228040156057495
1,major_purchase,0.074,93.18,10.1266311,6.91,752,446,17.2,0,0,0,0,6.160278349075975
1,credit_card,0.1183,497.01,10.6454249,14.2,727,10894,39.6,0,0,1,0,18.729637234770706
1,debt_consolidation,0.1287,252.25,10.6454249,8.31,687,8091,30.9,1,0,0,0,8.213666439425051
1,debt_consolidation,0.1148,197.82,10.46310334,15.67,717,6433,48.7,1,0,0,0,30.554528870636553
1,major_purchase,0.0859,237.08,11.08214255,19.88,767,5720,11.0,0,0,0,0,12.156171572895278
1,debt_consolidation,0.1878,913.63,11.46163217,18.18,667,15109,77.9,1,0,0,0,14.127310061601642
1,credit_card,0.1253,93.71,10.77895629,23.23,682,30423,66.3,1,0,1,0,13.059548254620124
1,debt_consolidation,0.1148,791.25,11.51292546,12.68,792,23092,25.7,0,0,0,0,18.562742414784395
1,all_other,0.1148,329.69,10.70987413,14.79,727,16077,54.9,0,0,0,0,8.295801963039015
1,debt_consolidation,0.1496,291.02,10.39690249,13.92,667,9713,63.5,1,1,0,0,14.702258726899384
1,credit_card,0.1392,751.02,11.22524339,23.92,707,13236,61.3,0,0,0,0,12.865160848733744
1,all_other,0.1114,164.02,10.08580911,3.3,717,1124,9.7,1,0,0,0,5.092516542094455
1,debt_consolidation,0.0859,189.67,11.28978191,22.52,742,3676,10.2,1,0,0,0,14.538101757700206
1,debt_consolidation,0.1218,807.53,11.00209984,21.9,742,100842,34.4,1,0,0,0,23.592174310746064
1,all_other,0.1287,336.34,10.79949394,21.97,697,22259,66.8,0,0,0,0,12.48471366735113
1,debt_consolidation,0.1357,101.91,11.15625052,5.69,672,3275,21.0,1,3,0,0,18.535363906913073
1,debt_consolidation,0.1025,442.06,10.73116563,13.98,727,22837,79.3,0,0,0,0,13.177275838466803
1,credit_card,0.1025,518.16,11.1844214,4.93,752,3252,25.0,1,0,0,0,16.177960301163587
1,debt_consolidation,0.1099,695.63,10.75900865,17.93,722,26636,61.6,1,0,0,0,8.709217431895961
1,debt_consolidation,0.1114,518.3,11.51292546,21.88,747,29860,47.6,0,0,0,0,12.648870636550308
1,debt_consolidation,0.1183,803.5,12.03171926,11.42,762,55622,39.5,0,0,0,0,14.628450833675565
1,debt_consolidation,0.0894,444.81,11.69524702,15.8,762,60767,80.4,0,0,0,0,13.059548254620124
1,debt_consolidation,0.1287,403.6,10.37349118,21.68,737,7370,85.7,1,0,0,1,12.481975816563999
1,all_other,0.1809,253.37,10.62132735,7.52,692,8959,97.4,1,0,0,0,6.652977412731006
1,debt_consolidation,0.1253,167.34,10.52674861,21.49,707,0,0.0,0,0,0,1,12.566849190965094
1,debt_consolidation,0.0894,317.72,13.54370183,1.69,752,10490,41.0,0,0,0,0,9.774127310061601
1,all_other,0.1253,836.66,11.60827201,10.97,732,33383,63.2,1,0,0,0,15.36219484462697
1,all_other,0.0894,190.63,11.56171563,10.42,727,10465,44.0,0,0,0,1,12.48471366735113
1,all_other,0.074,77.65,10.1266311,20.02,762,11873,14.7,0,0,0,0,9.037645448323067
1,debt_consolidation,0.1357,339.69,11.01862914,21.52,687,10046,46.3,0,0,0,0,14.209559663244354
1,all_other,0.0774,202.93,11.1927202,13.72,757,10257,24.0,0,0,0,0,10.1027834825462
1,credit_card,0.1218,599.4,11.44035477,10.61,722,28960,22.2,1,0,0,0,12.295801963039015
1,debt_consolidation,0.16,878.94,11.56171563,10.8,732,33107,98.8,1,0,0,0,17.00205338809035
1,debt_consolidation,0.167,710.03,11.47210347,15.82,672,14977,36.7,0,2,0,0,19.71252566735113
1,debt_consolidation,0.1183,662.68,11.49272276,19.93,737,41347,56.6,2,0,0,0,13.388204427104723
1,all_other,0.0774,152.98,11.22524339,4.64,767,10788,27.7,1,0,0,0,13.88911704312115
1,debt_consolidation,0.1183,662.68,11.23848862,10.72,737,2261,17.5,0,0,0,1,13.79876796714579
1,credit_card,0.1218,666.0,10.92665765,23.72,727,38043,52.6,1,0,0,0,15.113050422997947
1,credit_card,0.0894,127.09,10.79957558,18.59,722,4692,35.3,0,0,0,0,14.86652977412731
1,credit_card,0.0894,317.72,10.90646961,7.68,737,6525,7.8,3,0,0,0,14.127424139630392
1,debt_consolidation,0.1392,221.89,10.08580911,16.2,672,7893,59.3,1,0,0,0,6.652977412731006
1,debt_consolidation,0.1183,248.51,11.22524339,18.88,707,8652,29.6,2,1,0,0,8.016427104722792
